,author_name,published_date,updated_date,like_count,text
0,Agam Jamalludin,2023-02-07T03:04:14Z,2023-02-07T03:04:14Z,0,Buat Keributan Drmontrasi anarkis ☮️ 🌟 6 emas pangkat diakabri akpol Brimob SPN Seulawah Aceh Sumatra Babel Batam Indonesia 🇮🇩 di semua negara Inggris 🇬🇧 bersatu masyarakatnya jadi oposisi pemerintahan yg ada di negara Inggris 🇬🇧 bersatu 🌟6 emas pangkat diakabri akpol Brimob SPN Seulawah Aceh Sumatra Babel Batam Indonesia 🇮🇩 kunci 🌟 8 🌟 7 🌟 6 🌟 5 pangkat di Akabri Akpol Brimob SPN Seulawah Aceh Sumatra Babel Batam Indonesia 🇮🇩<br>Buka kunci ikuti perjalanan hidup Dan korps Brimob Sumatra Babel Batam Indonesia 🇮🇩<br>Jenderal big 🌟 5.Agam jamalludin Gemble NRP 81030932<br>Dari tahun 1955 SD today kirim
1,Mio M3,2023-01-28T19:16:54Z,2023-01-28T19:16:54Z,0,EWAKO MAKASSAR
2,Hani Wulandari,2022-09-14T00:06:53Z,2022-09-14T00:06:53Z,0,Semoga lekkas tertangkap yang anarkis
3,sukila nila,2022-09-12T23:14:26Z,2022-09-12T23:14:26Z,0,di situ ada SAMBOO ga yaahh
4,rian gdk,2022-09-05T21:46:07Z,2022-09-05T21:46:07Z,0,Ayo mahasiswaku troslah berjuang demi bangsamu...
5,Puang Hamzah,2022-04-30T13:38:53Z,2022-04-30T13:38:53Z,2,Rektor Demokrasi International Khalifa Iyeq Puang Hamzah Tidak Boleh Intervensi Siapapun Lewat IT Goodge &amp; Facebook
6,Jin Wu,2022-04-29T06:28:48Z,2022-04-29T06:28:48Z,0,Ujung2 rusuh jarah lagi
7,Ayi Alfarabi,2022-04-24T16:23:55Z,2022-04-24T16:23:55Z,0,Mantaap
8,Mustamar Tamar,2022-04-21T12:34:25Z,2022-04-21T12:34:25Z,0,Aas tegaskan keamanan dan tangkap tangkap perusu
9,Salim Koto,2022-04-20T15:56:50Z,2022-04-20T15:56:50Z,0,Pak anis lagi yg jadi sasaran PKI ni
10,doni andriyanto,2022-04-20T06:37:31Z,2022-04-20T06:37:31Z,0,"KAMI MENGUMUMKAN KEPADA SELURUH WARGA UNTUK TIDAK MEMPERPANJANG IPT – IPR DAN TIDAK MEMBAYAR RETRIBUSI KEPADA PEMKOT SURABAYA, JANGAN BAYAR MAFIA TANAH YANG DILAKUKAN PEMKOT SURABAYA."
11,tiara wulandari,2022-04-20T04:32:36Z,2022-04-20T04:32:36Z,0,"KAMI MENGUMUMKAN KEPADA SELURUH WARGA UNTUK TIDAK MEMPERPANJANG IPT – IPR DAN TIDAK MEMBAYAR RETRIBUSI KEPADA PEMKOT SURABAYA, JANGAN BAYAR MAFIA TANAH YANG DILAKUKAN PEMKOT SURABAYA."
12,Edy Nurmawan,2022-04-19T13:28:03Z,2022-04-19T13:28:03Z,0,9
13,Muhamad Mahpudin,2022-04-19T10:35:40Z,2022-04-19T10:35:40Z,0,Ingas allah.klo jalan yg bayik.psti di balas dengan kbaikan.klo jalan yg.buruk pasti dibalas dengan kburukan..
14,JumSel,2022-04-19T04:16:45Z,2022-04-19T04:16:45Z,0,apaji makassar borro sekali biar polisi dia lawan
15,Hermawan,2022-04-18T21:38:56Z,2022-04-18T21:38:56Z,1,Biarkan Allah yang membalas akan siapa yang salah dari permasalahan ini.. Aamiin
16,Wiwin Tarliah,2022-04-18T15:11:46Z,2022-04-18T15:11:46Z,0,Sadari rakyat tidak ingin mersa dibodohi oleh segala beban&quot;kasus beban korupsi yg melemahkan sendi sendi ekonomi di semua lini dari Sabang sampai merauke
17,Umien Moritz,2022-04-18T10:48:54Z,2022-04-18T10:48:54Z,0,"iya pa usut tuntas dalangnya jngn janji doang termasuk km 50 ya pa, jangan lupa demo adik dan kaka2 mahasiswa itu juga untuk membela rakyat  seperti bapa."
18,Ar Dafino,2022-04-18T09:44:57Z,2022-04-18T09:44:57Z,0,Semoga tidak terjadi di seluruh Negri Mahasiswa turun...kalau turun bisa2 terukang kembali 98 REFORMASI...
19,Jhonkevin Alli,2022-04-18T07:01:45Z,2022-04-18T07:01:45Z,1,Hidup mahasiswa
20,SMULE INDONESIA 15,2022-04-17T18:35:21Z,2022-04-17T18:35:21Z,0,GAK MALU KAH JOKOWI YG SDAH TDAK DI INGINKAN OLEH RAKYAT <br>KALAU SAYA PRIBADI LEBIH BAIK MUNDUR
21,AkangMJ TV,2022-04-17T17:56:02Z,2022-04-17T17:56:02Z,0,🥲sedih liat Indonesia
22,dedi kurniawan,2022-04-17T16:21:21Z,2022-04-17T16:21:21Z,0,kalo gak tau koktanya saya begitulah kata pakdhe
23,Iin Kasep,2022-04-17T16:12:35Z,2022-04-17T16:12:35Z,0,SEMOGA 98 MUNCUL LAGI YA COK.
24,alexander elvy,2022-04-17T09:34:09Z,2022-04-17T09:34:09Z,1,Semoga indonesia kembali normal aman damai❤️ salam serantau Malaysia🇲🇾❤️🇮🇩
25,Syam Putra Qincay,2022-04-17T07:13:12Z,2022-04-17T07:13:12Z,0,Sungguh Aparat POLISI LAH YANG BERJASA YG TLAH MENGHALAU KALIAN WAHAI PARA PERUSUH...
26,Putra Wongso,2022-04-17T04:45:08Z,2022-04-17T04:45:08Z,0,"Unjuk rasa yang ricuh itu tidak ada pemimpinya. Jadi, wajar saja seandainya dikatakan tidak ada yang bisa mengendalikan situasi dan kondisi pada saat unjuk rasa"
27,adyahul,2022-04-17T00:08:52Z,2022-04-17T00:08:52Z,0,Hadeh....<br>Mentri dan peresidennya sering membuat pernyataan kontra<br>Kami di suruh percaya<br><br>Plin plan....
28,Muhamad sehan Adzim,2022-04-16T23:26:09Z,2022-04-16T23:26:09Z,0,Hsil gajih mu dari rakyr klo rakyat tdk iklas mka duit ituh di mkn oleh keluarga kamu anak&quot;kamu bkln tdk berkahh apah kamu sudah merasakan tdk berkah nyah hasil duit rakyat yang tdk ikhls
29,Muhamad sehan Adzim,2022-04-16T23:24:42Z,2022-04-16T23:24:42Z,0,Bangkit nkri amal ma&#39;ruf nahi mungkar apus ke dzoliman lihat lahh wahai pihak berwajib siksa kubur rsanyh pedih banyak nyah kauu di do&#39;a kan oleh umat iyh sekarang kamu tdk mersakan siksa kubur tapi nanti allah akan memperlihtkan
30,Adep Irawan,2022-04-16T21:57:57Z,2022-04-16T21:57:57Z,0,Menurut saya si laksanakan lh permintaan masyarakat indonesia kalo ngga ya begitulah kjadian nya kn demo terus&quot;san gimana mau aman indonesia ini kapan si seperti pancasila sebagai lambang indonesia saya sebagai masyarskat miskin cuma sedih yg ada mau kerja susah semua harga pada naik
31,Ahkmed Munfasir,2022-04-16T14:59:39Z,2022-04-16T14:59:39Z,0,Orang yg berunjuk rrasa itu tidak cinta sama sekali ama NKRI klu cinta hargai lah pamarintah salam orang banten
32,Agung Saputra,2022-04-16T13:18:12Z,2022-04-16T13:18:12Z,1,S&#39;moga Tuhan SWT memberi kesakitan kematian kpd seluruh Indonesia kepolisian &amp;brimob polda metro jaya amin 🤲🙏🙏🤲
33,Agung Saputra,2022-04-16T13:17:12Z,2022-04-16T13:17:12Z,2,Amin para masyarakat mahasiswa diberikan Tuhan SWT kekuatan🙏 &amp;kesehatan amin 🤲🤲🙏
34,Ahmad Nur,2022-04-16T12:54:11Z,2022-04-16T12:54:11Z,0,rakyat nya hancur kalo di tambahi produk
35,Achmad Paino,2022-04-16T12:31:36Z,2022-04-16T12:31:36Z,0,Ad yg ngomong seperty itu langsung demo walah  pd kemana akal kalian itu demo boleh yg penting sopan dan teratur yg gak bikin orang luka atau merugikan orang lain harus y kalin bisa mikir klu turun di jalan pasti jalanan macet yg mau kerja jdi susah ap kaluan mikir seperti itu
36,Mr Goblin,2022-04-16T12:08:20Z,2022-04-16T12:08:20Z,0,Indonesia harga diri nasi bungkus 1 sudah hancur kan negara sendiri bodoh 😂😂😂
37,Gustav Mau,2022-04-16T11:59:31Z,2022-04-16T11:59:31Z,0,ini knpa demo trus...pusing kita ini
38,Sigit A Sigit,2022-04-16T08:49:11Z,2022-04-16T08:49:11Z,0,Setop
39,Adityatbmc_,2022-04-16T08:17:41Z,2022-04-16T08:17:41Z,0,Peng enkn misi kto?
40,Paman Clp,2022-04-16T07:52:45Z,2022-04-16T07:54:25Z,0,tanda2 awal khancuran negara indinesia di awali knaikan harga minyak goreng
41,Hulu rock Official,2022-04-16T06:58:33Z,2022-04-16T06:58:33Z,0,Kebanyakan mahasiswa skrg kebanyakan makan racikan ajinamoto.
42,Jumaim In,2022-04-16T05:10:46Z,2022-04-16T05:10:46Z,0,Saya paling tidak suka pendidikannya mahasiswa tp tukang rusak
43,Jumaim In,2022-04-16T05:08:35Z,2022-04-16T05:08:35Z,0,Mahasiswa seharusnya memberi contoh yg baik kalau mahasiswa tidak bisa beri contoh kpda adik2 PELAJAR itu mahadiswa gilaaaa tukang rusuh
44,Omi Hj,2022-04-16T01:09:03Z,2022-04-16T01:09:03Z,0,Bener masalh sembako harus di normalkn seperti cabe miyak telor hsrud di turunkan kasian kita orang kecl
45,Arif_chanel,2022-04-16T00:12:47Z,2022-04-16T00:12:47Z,0,Mang fadil fikiran nya selalu begitu.<br>Ngomong nya selalu Ada kelompok kelompok dan kelompok.😊
46,Arif_chanel,2022-04-16T00:11:42Z,2022-04-16T00:11:42Z,0,Mang fadil ngomong apa?
47,Irfan Sadega,2022-04-15T23:40:37Z,2022-04-15T23:40:37Z,0,😢😢😢
48,na'am,2022-04-15T23:26:53Z,2022-04-15T23:26:53Z,0,Suruh makanya jokowi mundur mau indonesia aman
49,tuanpengakap,2022-04-15T22:25:27Z,2022-04-15T22:25:27Z,0,dari sy kecil tahun 80an udah liat nih kaya gini di tv..hingga sekarang masih ada begini di Indonesia..udah serasa seperti di india kayanya..
50,Falariza Baharudin,2022-04-15T21:21:00Z,2022-04-15T21:21:00Z,0,"Lololo kok pada demo ga sayang apa dengan jokowi cungkring ,katanya seluruh rakyat indonesia sayang jokowi ternyata bohong ya xixixi"
51,Alie iseng,2022-04-15T19:46:01Z,2022-04-15T19:46:01Z,0,Kalo jokowi memaksa perpanjang masa jabatan atau menambah 3 preode . Maka reformasi berulang sprti 1998
52,bangkaan croot,2022-04-15T17:00:43Z,2022-04-15T17:00:43Z,0,Jokowi lov youuuu . Love you jokowi
53,Sobat Sultan,2022-04-15T16:33:55Z,2022-04-15T16:33:55Z,0,"Turun sudah dari masamu yg tidak buat masyarakat ini makmur, dari pada momentum krisis 97 terulang kembali di negri Indonesia ini."
54,Wanda Kriss,2022-04-15T15:36:36Z,2022-04-15T15:36:36Z,0,"Di dalam revolusi, kericuhan dan chaos adalah hal yang lumrah"
55,Didiez Soecipto,2022-04-15T15:15:06Z,2022-04-15T15:15:06Z,0,"Indonesia merdeka...,,😀😀😀<br>Tanda kemerdekaan suatu negara ialah berlangsung nya kericuhan di setiap daerah....<br>Indonesia mantap,👍👍👍"
56,Robert Kei,2022-04-15T15:12:07Z,2022-04-15T15:12:07Z,0,Tembak pake pluru
57,sukasuka,2022-04-15T14:46:23Z,2022-04-15T14:46:23Z,0,Kasihan idaman polisi dapet kerjaan
58,London Rivaldy,2022-04-15T14:24:25Z,2022-04-15T14:24:25Z,0,Apakah guru2 kalian mengijinkan dan orang tua kalian juga mengijinkan.<br>Di dunia ini sementara dan skrng bulan Ramadhan.<br>Rosululloh sering berkata.... Kita semua pasti akan kembali Kepada NYA.
59,MDS ARMY02,2022-04-15T14:01:01Z,2022-04-15T14:01:01Z,0,Kok tentara ikut
60,HERRY THUNDAL,2022-04-15T13:07:49Z,2022-04-15T13:07:49Z,0,"NEGARA SAKARANG DI TERTAWAKAN NEGARA LAIN KRNA APA...GAK PERLU PERANG DUNIA ,DI NEGARA NYA SENDIRI  AJA SUDAH PERANG    SESAMA BANGSA NYA SNDIRI ,BEGTU MENUNTUT KEBENARAN DI HALANG&quot;IN BGTU KASUS KORUPSI AJA DI BIAR&quot;IN...<br>SEDIH LIATNYA...<br>NEGARA SEKARANG INI..<br>KAPAN BISA DAMAI"
61,IMAJINER Network,2022-04-15T13:00:27Z,2022-04-15T13:00:27Z,0,Maksudnya apa unjuk rasa yg terakhir? Yeeeee
62,Fahru Rozi,2022-04-15T12:29:13Z,2022-04-15T12:29:13Z,0,Tetep aja gk di dengrin. Kasian yang demo 😔
63,Awenk Setiawan,2022-04-15T10:59:31Z,2022-04-15T10:59:31Z,0,Polisi kalau.sama rakyat kecil aja berani lu..giliran sama pejabat banyak yang salah boro boro lu tangkap
64,Awenk Setiawan,2022-04-15T10:58:19Z,2022-04-15T10:58:19Z,0,Mundur Jokowi rakyat Indonesia sudah menderita ..sadar diri
65,Husnan Husnan,2022-04-15T10:57:27Z,2022-04-15T10:57:27Z,0,Biangkeroknya adi di luhuttt
66,August Story,2022-04-15T10:56:46Z,2022-04-15T10:56:46Z,0,Seandainya katak bhizer ikut ...<br>Tapi cuma hanya dongeng
67,Kucing dubstep,2022-04-15T09:32:30Z,2022-04-15T09:32:30Z,0,"coba denger yang ini kak buruh tani version pukul mundur lawan&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39; <a href=""https://youtu.be/5qW49LHdtbQ"">https://youtu.be/5qW49LHdtbQ</a>"
68,Farhan Yazid,2022-04-15T09:24:37Z,2022-04-15T09:24:37Z,0,Semangat para mahasiswa jangan takut ada allah di sisi kalian aminnn.......
69,Ndopel. TV,2022-04-15T08:58:50Z,2022-04-15T08:58:50Z,0,perlu semua rakyat begitu. ?? <br>perang melawan aparat negara ?
70,Ndopel. TV,2022-04-15T08:57:21Z,2022-04-15T08:57:21Z,0,uraaaaa 🔥🔥🔥🔥
71,Rully Sanin,2022-04-15T07:08:16Z,2022-04-15T07:08:16Z,0,Turunkan anak STM lagi....
72,firman syf,2022-04-15T04:47:07Z,2022-04-15T04:47:07Z,1,Demo terjadi karena Pas Band : Jengah
73,Zainal abidin,2022-04-15T04:04:36Z,2022-04-15T04:04:36Z,0,"seharusnya yang ditindak tegas jangan hanya ke arah mahasiswa pak.  tapi orang yang mengusulkan<br>3 periode,  karna sudah menimbulkan kericuhan<br>jangan malah mencari kambing hitam"
74,Zainal abidin,2022-04-15T04:01:19Z,2022-04-15T04:01:19Z,0,2 periode sudah cukup. sudah sepantasnya negara ini dipimpin wajah baru dan pemimpin yang baru yang lebih tegas adil dan memikirkan nasib rakyat..<br>semoga polisi mendengar suara rakyat. mahasiswa bukan penjahat<br>mahasiswa hanya menyampaikan suara rakyat.. tolong dilindungi<br>bukan ditembaki dengan gas air mata.
75,Ade Gunawan,2022-04-15T03:56:50Z,2022-04-15T03:56:50Z,0,LUHUT PANJAITAN BIANG ONAR
76,Fizan Aa,2022-04-15T03:44:28Z,2022-04-15T03:44:28Z,0,Khas indonesia nusantar..
77,pa ijo,2022-04-15T02:57:14Z,2022-04-15T02:57:14Z,0,Apa ituu kok demo harus di akhir i katanya negara demokrasi ... Ya yg demo malah di tangkaap
78,Yosafat Watem,2022-04-15T01:14:29Z,2022-04-15T01:14:56Z,2,"Enak tinggal di desa. Gak ada ricuh2 makanan banyak tak usah beli mahal2. Udara bersih, suasana tenang damai sentosa"
79,sintayong,2022-04-14T21:39:45Z,2022-04-14T21:39:45Z,0,"Akibat harga minyak,,,rakyat yg gaji nya 5 juta punya anak tiga ,rumah ngontrak masih berat."
80,Marhabang Rabang,2022-04-14T21:37:09Z,2022-04-14T21:37:09Z,0,7
81,Suci Girl,2022-04-14T21:30:00Z,2022-04-14T21:30:00Z,0,Air jgn dibikin keruh...<br>Klo da keruh pastilah orang ingin menjernikan nya
82,Zehan Cell,2022-04-14T21:04:39Z,2022-04-14T21:05:21Z,0,Jaman pak wiwi banyak kerusakan. Korupsi. Begal dan saling memfitnah. Penegak hukum pun banyak yg abal2. Fakta yg sgt nyata.
83,apik chanel,2022-04-14T21:02:07Z,2022-04-14T21:02:07Z,0,"mundur aj jokowi,bknya subsidi minyak ,mlah bansos minyak,percuma g smua rkyat mnikmati"
84,Wahyu Agung,2022-04-14T20:10:32Z,2022-04-14T20:10:32Z,3,Hidup mahasiswa hidup rakyat 👍👍
85,El Nugraha,2022-04-14T19:37:07Z,2022-04-14T19:37:07Z,0,"Tapi kalaw gak ada mahasiswa gimana,,,rakyat kecil kan tida bisa berkutik...HIDUP MAHASISWA..."
86,Herigadevi Chaniago,2022-04-14T18:20:37Z,2022-04-14T18:20:37Z,0,Demonstran= orang2 musyrikin
87,Erwin Hunternew,2022-04-14T18:00:11Z,2022-04-14T18:00:11Z,0,Biar bisa cepat libur kampus nya <br>Hehehehe<br>MUDIK LEBARAN 🤦‍♂️😂
88,nixon robinson kana,2022-04-14T17:59:11Z,2022-04-14T17:59:11Z,0,"Hajar aja pak Police, gue juga seorang intelektual, yg nama intelektual bukan lakukan demo2 nga jelas wuuuuuuuuuuuu mikir bro orang tua kalian  biayaiin kuliah biar cepat selesai berpikir lebih bijak lagi😀"
89,Rxk 81,2022-04-14T17:57:03Z,2022-04-14T17:57:03Z,0,"Gmna ya,,soal nya kalo ga ricuh di negara kita ini ga bakal di denger,apalagi cm orasi.mana ada yg peduli.harus rusuh dulu baru di dengar."
90,Nemu Chanel,2022-04-14T17:29:40Z,2022-04-14T17:29:40Z,0,Tembak aja pak biyar pada kapok
91,Baron,2022-04-14T17:11:15Z,2022-04-14T17:11:15Z,0,Mantap mahasiswa lanjut kan perjuangan kita Allah hu Akbar
92,dicky budi,2022-04-14T17:00:12Z,2022-04-14T17:00:12Z,0,Kapan ya minyak turun lagi
93,Ibrahim Ibrahim,2022-04-14T16:29:32Z,2022-04-14T16:29:32Z,0,Kenapa hal ini terjadi??? Renungkanlah
94,Oppo A15,2022-04-14T15:46:07Z,2022-04-14T15:46:07Z,0,klo brani tangan kosong donk<br>Buka seragam malu sm seragam<br>Kt nya mengayomi<br>kenyataannya...memerangi masyarakat<br>Bravo massa n mahasiswa<br>Semoga mahasiswa sllu berada dlm lindungan Allah SWT<br>Semoga keparat2 mendapatkan azab
95,Jen Sihombing,2022-04-14T15:17:09Z,2022-04-14T15:17:09Z,0,Harusnya aparat bertindak tegas dikasi aja timah panas dua biji ke lubang hidungnya langsung kocar kacir ini para pendemo lari terbirik birik🤣😊🤣
96,Beni Abdul,2022-04-14T15:00:06Z,2022-04-14T15:00:06Z,0,Kroyok trus saya dukung maha siswa semangat trus
97,Chivas official,2022-04-14T14:54:54Z,2022-04-14T14:54:54Z,0,Harus y luhut di proses ne krna sudah menimbil kn kegaduhan...<br>Trimkasih temen&quot; mahasiswa sudah mewakili kami
98,Abdillah Fazri,2022-04-14T14:45:36Z,2022-04-14T14:45:36Z,0,Bubarin DPR aja harusnya
99,naldi nawan,2022-04-14T14:40:26Z,2022-04-14T14:40:26Z,0,"Lama2 indonesia ini pandai jadi pemain sinetron, hanya rekayasa"
100,naldi nawan,2022-04-14T14:36:45Z,2022-04-14T14:36:45Z,0,"Gara2 beberapa orang, ribuan orang jadi sasaran, heran"
101,Aep Saepudin,2022-04-14T14:34:23Z,2022-04-14T14:34:23Z,0,"Pemimpin nya bermasyarakat TPI masarakat nya yang bodoh,,mau di bikin maju ko malah dibikin repot oleh masarakat nya sendiri,,udah terlihat maju di jaman pa Jokowi kenapa masarakat ko seolah tutup mata aneh bin ajaib woy"
102,Aep Saepudin,2022-04-14T14:28:44Z,2022-04-14T14:28:44Z,0,"Dasar orang Indonesia mah bodoh&quot;,giliran nuntut bangunan bagus ala hasil rakyat ny sendiri yang bikin hancur,,bodoh memang negara kita ini,,bukan bikin maju tapi di bikin hancur sama kita sendiri aneh memang"
103,Evi Sari,2022-04-14T13:56:51Z,2022-04-14T13:56:51Z,0,3 periode sugeh nu nak mbujuk i rakyat kecil
104,Noken Asu,2022-04-14T13:25:41Z,2022-04-14T13:25:41Z,0,"Demo² gajelas... Dari segi tuntutannya aja dah ketahuan pola pikir mahasiswa (yang berdemo) itu seperti apa....<br>Dangkal... Atau bahkan, gabisa mikir...<br>Cuma penuh narasi dan imajinasi tanpa prestasi...."
105,Volpamnita,2022-04-14T13:24:58Z,2022-04-14T13:24:58Z,0,Pasar kaget
106,MONTAGE GUSION,2022-04-14T13:09:00Z,2022-04-14T13:09:00Z,0,Mantap lanjutkn
107,Agus Kusbiantoro,2022-04-14T12:57:22Z,2022-04-14T12:57:22Z,0,"Mahasiswa cap tikus, tampil asal2an hanya cari muka dengan cara yang tak jelas, menunjukan ketololan dan rendah wawasannya, rusak negara ini jika generasi penerusnya seperti ini..."
108,And ri,2022-04-14T12:40:31Z,2022-04-14T12:40:31Z,0,Mereka yg anarki tapi aparat yang disalahin emang jago playing victim
109,Muhmmd Busari,2022-04-14T11:32:57Z,2022-04-14T11:32:57Z,0,Di bom aja yg demo biar mati
110,Zainuddin Zainuddin,2022-04-14T11:31:05Z,2022-04-14T11:31:05Z,0,"Kenapa ya kalau motogp di adakan di indonesia pasti negara kita seperti ini,sama persis kejadian kalau tdk salah THN 1997"
111,Bonjov,2022-04-14T10:24:15Z,2022-04-14T10:24:15Z,0,"Siapa ketua BEM Mahasiswa sekarang y?  Salut padanya,  krn dia bisa mengorganisir Demo besar2an di kota2 besar di indonesia secara bersamaan<br>Kelak jika di wisuda nnti dia jadi orang Hebat krn dia mmliki kepemimpinan yg bagus yg bisa mempengaruhi dari puluhan juta mahasiswa/i di negeri ini.  Keren dia"
112,Yudi Hermawa,2022-04-14T09:55:48Z,2022-04-14T09:55:48Z,0,Kalau adil pemerintahan nga ga bakal terjadi.bulsit
113,DUNIA ALAT BERAT,2022-04-14T09:40:15Z,2022-04-14T09:40:40Z,0,"Hanya di jaman jokowi rakyat terpecah belah saling caci maki.<br>jaman soeharto meski krisis ekonomi rakyat menyatu.<br><br>di mana pikiran kalian wahai dungu2 cebong yg termakan pencitraan TOL BANSOS apalah itu.<br>Tolol jangan di pelihara amat dah, indonesia tidak baik2 saja di masa kepemimpinan dia."
114,kardit sb,2022-04-14T09:20:06Z,2022-04-14T09:21:03Z,0,"Tp kamtibmas harus terjaga gunakan cara2 yang elegan, profesional dan modern, bangun kerjasama dengan aparat keamanan mereka itu kawan bukan musuh."
115,kardit sb,2022-04-14T09:16:33Z,2022-04-14T09:16:33Z,0,Tritura jilid II
116,AndhikaR,2022-04-14T08:47:18Z,2022-04-14T08:47:18Z,0,"Ya gimana ga rusuh semua di naikin , ga melihat ekonomi masyarakat.."
117,Nur muhammad,2022-04-14T08:37:49Z,2022-04-14T08:37:49Z,0,Orang orang sesat
118,Ija Sudrajat,2022-04-14T08:16:22Z,2022-04-14T08:16:22Z,0,Tinggal adu ke kuatan aja rakyat sama pendukung nya
119,Ija Sudrajat,2022-04-14T08:15:07Z,2022-04-14T08:15:07Z,0,"Seluruh propinsi demo di mana mana,arti nya bangsa ini udah ga mau lagi di pimpin sama sekutu"
120,Ferdynand Tristan,2022-04-14T07:48:46Z,2022-04-14T07:48:46Z,0,"Bravo TNI-Polri,,kl tak bisa humanis lagi,,Tembak.mati ditempat🤔🤔"
121,Aliep Zwlgyn,2022-04-14T07:32:41Z,2022-04-14T07:32:41Z,0,3periode 🤣🤣
122,didioke,2022-04-14T07:28:55Z,2022-04-14T07:28:55Z,0,"efek masih jadi ngr ketergantungan , tidak bisa memukul rupiah dg bdik"
123,Iwan Sazuke,2022-04-14T07:19:32Z,2022-04-14T07:19:32Z,0,Makanya kalo rakyak ada keluhan apa langsung direspon jangan tidur mulu
124,Zheff Ricky,2022-04-14T06:52:21Z,2022-04-14T06:52:21Z,0,Semangat terus para mahasiswa utk perubahan indonesia yg lebih baik
125,Unedo Tesalonika,2022-04-14T06:48:59Z,2022-04-14T06:48:59Z,0,Mahasiswa berprestasi pada ikutan demo gak sih?
126,sari wangi,2022-04-14T06:32:50Z,2022-04-14T06:32:50Z,0,"DALANGnya,ada undang,di balik batu...tangkap tuh&#39;UNDANGnya..nggak bisa nangkap tuh..dia larituhkepantai😝😜😛😋"
127,Kun Tai,2022-04-14T05:57:16Z,2022-04-14T05:57:16Z,0,Di adu domba oleh oknum yg tak bertanggung jawab.
128,Angga ibur,2022-04-14T05:36:30Z,2022-04-14T05:36:30Z,0,Saya cuman inggat di makasar karna jln tol nya perna kami bangun..ap.pettarani..dan sekarang suda selsai di bangun..selamat menikmatin untuk saudara ku di makasar..dan saya yang ikut dalam pembangunan hanya bisa menonton karya saya dan teman&quot; saya..salam kangen jln tol layang ap.pettarani..
129,Sady Cadel18,2022-04-14T05:24:53Z,2022-04-14T05:24:53Z,0,"Ngeliat nya yang ricuh doang, gak ngeliat apa yang sedang di tuntut temen-temen mahasiswa/i, padahal sedang berjuang buat kita semua"
130,Sakimin Wonogiri,2022-04-14T05:23:12Z,2022-04-14T05:23:12Z,0,Bagus &quot;  serang ?....
131,zul qurnain,2022-04-14T05:19:39Z,2022-04-14T05:19:39Z,0,Anggaran perbaikan gedung milyaran. Hahahaha
132,Alen Setiawan,2022-04-14T05:08:14Z,2022-04-14T05:08:14Z,0,mahasiswa jadi imbas nya...
133,azis saputro,2022-04-14T05:05:27Z,2022-04-14T05:05:27Z,0,"G kaget sih, biasanya didaerah itu kalau demo kebanyakan pasti rusuh"
134,Lika sri Hanipah,2022-04-14T04:53:04Z,2022-04-14T04:53:04Z,0,Prnh gua rantau ke makasar.<br>Emng gua akuin demo disna kompak
135,Hobby Mancing,2022-04-14T04:47:34Z,2022-04-14T04:47:34Z,0,"Yg Membuat Kerusuhan Memancing di aor Keruh Ya POLISI, Dalang Kerusuhan... Antek PKI"
136,Lilik Masruro,2022-04-14T04:43:59Z,2022-04-14T04:43:59Z,0,"astaghfirullah,puasa2 ,"
137,Pemburu Receh,2022-04-14T04:39:40Z,2022-04-14T04:39:40Z,0,Pak polisi yg harus y di tahan pembuat onar yg mengusulkan 3 priode andai tak keluar Dari mulut busuk seseorang... mungkin mahasiswa akan menyuarakan kenaikan BBM kelangkaan pertalit dan kelangkaan minyak goreng dan barang pokok yang terus naik
138,Betmen Gelap,2022-04-14T04:35:05Z,2022-04-14T04:35:05Z,0,Maju pantang mundur
139,Suharto Pwr,2022-04-14T04:29:01Z,2022-04-14T04:29:01Z,0,Jangan 2 ini  cuma  untuk  mengalihkan  kenaikan segala kebutuhan sehari 2
140,Halima Bauw,2022-04-14T04:18:50Z,2022-04-14T04:18:50Z,0,"Saya yakin klau hasil tuntutan mahasiswa dijawab dgn baik dan sgera di implementasikan pasti aman terkendali, satu harapan semoga tdk ad mahasiswa/pendemo yg hilang setelah demo ini."
141,Rafi Andika,2022-04-14T04:17:04Z,2022-04-14T04:17:04Z,0,Mereka mahasiswa bayaran yang sengaja memprovokasi dan menodai bulan suci romadhon rakyat yang cerdas tak akan percaya demo rusuh mengatasnamakan rakyat kecil..semoga mereka yang suka provokasi penfitnah pengadu domba mendapatkan laknat dari Alloh SWT Aamiin
142,Ilham Junior,2022-04-14T04:13:42Z,2022-04-14T04:13:42Z,0,"Dulu di teriaki jokowi garis keras, prabowo di hina kampret, sekarang ribut sendiri minta buru² ganti hahaha"
143,singodimejo,2022-04-14T04:08:34Z,2022-04-14T04:08:34Z,0,Jelas demo yang tidak bermutu
144,Ardina 2007,2022-04-14T03:43:07Z,2022-04-14T03:43:54Z,0,Gak ada kayanya demo damai. Pasti rico. Manusia suka demo itu manusia yang gak senang indonesia damai. Sekarang kok sedikit sedikit demo. Otak manusia yang suka demo karena kapentinhan kelompok tertentu bukan demi bangsa indonesia tapi demi yang bayar
145,Nelly 22,2022-04-14T03:40:25Z,2022-04-14T03:40:25Z,0,Perang dengan negara sendiri💃
