,author_name,published_date,updated_date,like_count,text
319,azamuddin kamal,2020-10-09T09:04:45Z,2020-10-09T09:04:45Z,0,Semoga baik2 aja negara Indonesia dari🇲🇾btw kenapa ni?
320,SNR Channel,2020-10-09T08:52:29Z,2020-10-09T08:52:29Z,0,"Jangan usik  rakyak ,,PSBB tidak berlaku krana ulah pemerintah sendiri,"
321,KARSETHA MUSIC,2020-10-09T08:50:32Z,2020-10-09T08:50:32Z,0,Bro ada kenalan dukun santet yg sakti nggk ? <br>Gue mau nyewa nih
322,Muhammad Hemin,2020-10-09T08:38:18Z,2020-10-09T08:38:18Z,0,Mampus polisi
323,Muhammad Hemin,2020-10-09T08:37:01Z,2020-10-09T08:37:01Z,0,Jokowi diturunkan jd Persiden
324,Bioskop Desa,2020-10-09T08:34:34Z,2020-10-09T08:34:34Z,0,"Lain kali bawa ketapel aja,,,enak tu"
325,OneOfAKind 8,2020-10-09T08:31:23Z,2020-10-09T08:31:23Z,0,🦠
326,Azahar Samsuddin,2020-10-09T08:24:34Z,2020-10-09T08:24:34Z,0,Covid19
327,Oleh Saputra,2020-10-09T08:22:44Z,2020-10-09T08:22:44Z,0,semoga demo ini cepat berahir amiiin
328,Irfan Ibrahim,2020-10-09T08:16:35Z,2020-10-09T08:16:35Z,0,"HERAN POLISI MAU AJA MELAWAN MASSA,,, LO RAKYAT JUGA KRN SERAGAM TRUS MERASA HAK LINDUNGI MREKA YG DUDUK SANTUY KITA BERANTEM GT,,, YG LO LINDUNGI RAKYAT BUKAN ORG REZIM DUDUK MANIS BODO AMAT DGN RAKYAT AMA NEGARANYA DI ACAK2...!!!!"
329,Fatim Chimot,2020-10-09T08:15:25Z,2020-10-09T08:15:25Z,0,Pasti para pendukung jokowi waktu pilkada kmaren bangga liat situasi sperti ini
330,m̲̅a̲̅r̲̅l̲̅y̲̅n̲̅a̲̅ e̲̅k̲̅a̲̅p̲̅u̲̅t̲̅r̲̅i̲̅,2020-10-09T07:58:45Z,2020-10-09T07:58:45Z,1,Tasikmalaya ❤️
331,alumni uTs Juna,2020-10-09T07:57:36Z,2020-10-09T07:57:36Z,0,Kami akan menolak UU gk jelas
332,Bタナヤ,2020-10-09T07:50:26Z,2020-10-09T07:50:26Z,0,"BIN, BAIS &amp; KAPOLRI utk kesekian kali kecolongan lagi, hrsnya sprt jaman KAPOLRI masih pak Tito Karnavian dulu.  Ke tiga intitusi tsb bersinergi utk mencegah meluasnya demo dr sejak awal dng menangkapi para elite yg menjadi provokator 1 hr seblmnya."
333,pa'u bravo one,2020-10-09T07:48:36Z,2020-10-09T07:48:36Z,0,KERAS ATAU DI PERAS
334,Chalista Aryafi,2020-10-09T07:39:32Z,2020-10-09T07:39:32Z,0,Kok aku heran sama kalian yg diluar sana? Boleh demo silahkan tapi coba pikirkan kalian kan pasti terluka ada gk diperhatikan oleh media? Enggak kan? Klu yg terkenal? Pasti iya apalagi didoakan ama rakyat. Tapi sekali rakyat nya kena ada didoakan ndk? Setidaknya klu bkn didoakan pasti ditolongin kan? Emg ada media ada bantu? Enggak kan. Kok nggak adil sih. Kalian jgn enak2kan di atas sana kalian bisa diatas gara2 rakyat yg milih dan bantu kan? Sadarlah kalian tuh para DPR klu kyk gini apa fungsi dpr di pelajaran PPKN?<br>Kita juga ada belajar buang sampah pada tempatnya tapi kok sebagian dari kalian ndk kyk gitu? Iihhh jadi kesel aku liat ny  tapi semangat semua nya yg diluar sana klu perlu bawa obor jak lalu l lemparkan ke gedung dpr. Biar tau rasa klu udh ditolak harusnya jgn dilanjutkan. Ini otaknya kyk nya begok
335,Boy Pratama,2020-10-09T07:34:34Z,2020-10-09T07:34:34Z,0,indonesia oh indonesia...
336,Doffy,2020-10-09T07:26:52Z,2020-10-09T07:26:52Z,0,yg bikin ulah siapa. imbasnya aparat yg kewalahan melawan rakyat .
337,Kepo_channel,2020-10-09T07:25:53Z,2020-10-09T07:25:53Z,0,TNI mana TNI...lindungi rakyatmu dari kezaliman rezim
338,Jeki Kurniawan,2020-10-09T07:25:21Z,2020-10-09T07:25:21Z,0,Di datangin ramai ramai mundur <br>Dapat satu mahasiswa di keroyok 6 Sabhara <br>Fixs lemah Sabhara anying
339,Siti Khodijah,2020-10-09T07:23:12Z,2020-10-09T07:23:12Z,0,yang bikin ricuh ini semua DPR
340,Akbar Maulana,2020-10-09T07:22:56Z,2020-10-09T07:22:56Z,0,Jampang albes
341,Akbar Maulana,2020-10-09T07:22:48Z,2020-10-09T07:22:48Z,0,Jampang albes
342,utomo73,2020-10-09T07:16:31Z,2020-10-09T07:16:31Z,0,Bentuk dewan Rakyat jungkalkan rezim Jokowi terbobrok
343,Janokofu,2020-10-09T07:10:36Z,2020-10-09T07:10:36Z,0,"Aku berharap aksi akan lebih besar. Agar para pejabat buka mata, buka telinga, bukaa hati. <br>Bila perlu ganti ketua DPR"
344,Nunung Nurjanah,2020-10-09T07:06:22Z,2020-10-09T07:06:22Z,0,Bagus hancurkan  biar lengser habis sabar ini hancur bersama jauh lbih adil amin
345,Abdul Malik,2020-10-09T06:58:27Z,2020-10-09T06:58:27Z,0,UUD LAMA AJA GAK ADA YG BRANI LAPOR SAMPE MEJA HIJAU...UUD LAMA LIAT DI SAWIT TOH SAMA AJA...MSU KE MEJA HIJAU ADA UANG GSK BUAT BAYAR PENGECARA GUGAT...BORO BORO GUGAT...KORAN PENCARI KURSI SJA KALIAN ITU
346,DEL PIERO,2020-10-09T06:46:37Z,2020-10-09T06:46:37Z,1,"KETIKA INGIN DIPILIH MEREKA TATAP MUKA BERSAMA RAKYAT ATW DENGAN BLUSUKAN DENGAN MEMBERIKAN JANJI-JANJI MENYEJAHTERAKAN RAKYAT<br>TETAPI SETELAH MEREKA DIPILIH, MEREKA LUPA AKAN JANJI-JANJI YANG SUDAH MEREKA BILANG..<br>MEMBUAT ATURAN TANPA RAKYAT MENGETAHUI ATAU MENYETUJUI.<br>SELALU UMBAR JANJI TANPA ADA REALISASI"
347,Rambo19,2020-10-09T06:44:44Z,2020-10-09T06:44:44Z,0,Kacau pemerintah indo skrg.... lah artis yg ga lulusan kuliah menang duit sdh bs jd anggota DPR skrg duit yg bicara.... <br>Org yg punya byk duit yg menang...rakyat kecil cuma melongo aj...  ayo buruh teruskan perjuangan kallian... semangat buruh.
348,elpersib edun gi ti odang viking bogor,2020-10-09T06:27:09Z,2020-10-09T06:27:09Z,0,Hidup Orde baru.kepenak zaman Suharto toh.makanan.murah.kerja gampang
349,Tahi Jelak,2020-10-09T06:21:56Z,2020-10-09T06:21:56Z,0,Woiii tv ngentod  lu berita di pihak polisi coba lu buka tiktok biar lu tau betapa kejamnya polisi
350,berpikir logis,2020-10-09T06:11:19Z,2020-10-09T06:11:19Z,0,"ingattt kebijakan outsourcing dikeluarkan era presiden siapaa??? dialah yang koar koar pembela wong cilikkkk.... skrg lebih kejam lagi, bargaining position buruh semakin lemah....sangat lemah!!!"
351,berpikir logis,2020-10-09T06:09:31Z,2020-10-09T06:09:31Z,0,siapa yang sering berkoar koar pancasilais??? sila kedua dan kelima hilang sudahhh....para petinggi tidak memperhatikan rakyatnyaa...hanya menguntungkan pengusahaaa....KALIAN PETINGGI HANYA MEMENTINGKAN PERUT!!!LIBERALLL KAPITALISSS!!!!
352,mizwar zamroni,2020-10-09T06:05:07Z,2020-10-09T06:05:07Z,0,hey  kali  yan  tidak  kasi  han  apa  mama  kali  yan    mela hir kan kalian
353,Prayaag Prasad,2020-10-09T06:02:44Z,2020-10-09T06:02:44Z,0,Aiyaaakkk
354,Mahesa Zaki Nana Mizuki,2020-10-09T05:57:08Z,2020-10-09T05:57:08Z,0,Kami tidak setuju kalau berkerja tanpa batas waktu 🔥
355,Ratin Sby,2020-10-09T05:55:35Z,2020-10-09T05:55:35Z,0,Lanjutkan
356,Azizah Bsr,2020-10-09T05:45:06Z,2020-10-09T05:45:06Z,0,Beritain nya jangan pas rusuh aja.. Bnyk video.. Aparat yang mulai nyerang dluan
357,Mutia Azzahra,2020-10-09T05:42:53Z,2020-10-09T05:42:53Z,0,Jangan halangi rakyat
358,Mutia Azzahra,2020-10-09T05:42:31Z,2020-10-09T05:42:31Z,0,Lawan trus polisi minggir
359,Mutia Azzahra,2020-10-09T05:41:48Z,2020-10-09T05:41:48Z,0,Trus sodaraku <br>  Doa kami menyertai kalian
360,Haji Ucup,2020-10-09T05:41:20Z,2020-10-09T05:41:20Z,0,Korona terus diramekan dmi untuk menutupi kbusukan pemimpin.
361,Petani Sebelah,2020-10-09T05:40:24Z,2020-10-09T05:40:24Z,0,provokator kok masa bikin berita g mutu
362,Haji Ucup,2020-10-09T05:39:41Z,2020-10-09T05:39:41Z,0,"Kenapa polisiterus yg disorot,g masarakat yg banyak mati sama polisi."
363,PEJUANG RECEH MUGIWARA,2020-10-09T05:36:35Z,2020-10-09T05:36:35Z,0,"UU cipta kerja harus diberlakukan juga untuk anggta DPR.1 TURUNKAN GAJI DPR JADI UMR.2.CABUT SEGALA FASILITAS DAN TUNJANGANYA.KALAU KALIAN GK SANGGUP,3.KALAU GK SANGGUP DICABUT FASILITASNYA SAYA MOHON PADA TUHAN BUAT CABUT NYAWA MEREKA SAJA.😡"
364,RIAN GMNG,2020-10-09T05:35:39Z,2020-10-09T05:35:39Z,0,Kenapa yg di demo DPR yang maju polisi kalau. Berani tangan kosong
365,Yudha Rombeng,2020-10-09T05:20:37Z,2020-10-09T05:20:37Z,0,"Temen-temen sebutin pasalnya dong, pasal berapa dan pasal mana aja yang berkaitan. Halamanya 1000an, rumit nyarinya. Kemaren blm ikut demo soalnya belum tau pasal nya, baru dengar kesimpulan2 doang dari media dan status temen2 gua, jadi blm tau benar salahnya.<br>Comment ya temen temen, ntar gua ikut demo selanjutnya kalau emang pasalnya menyimpang."
366,ANGKI AGUNG,2020-10-09T05:18:10Z,2020-10-09T05:18:10Z,0,Tangan kosong klw berani
367,rana Gomeez,2020-10-09T05:05:53Z,2020-10-09T05:05:53Z,1,Lebih efesien berita lewat tiktok
368,Isti yess,2020-10-09T05:04:41Z,2020-10-09T05:04:41Z,0,Ya Allah Tolong lah  berjuangan anak&quot; bangsa<br>Mohon kekuatan Mu Ya Allah ..
369,renovation chanel,2020-10-09T04:55:33Z,2020-10-09T04:55:33Z,0,Indonesia ajurr
370,JDR REMY,2020-10-09T04:51:12Z,2020-10-09T04:51:12Z,0,Negara kaya hasil bumi dan ekonomgi tpi x sampai ke rakyat ini jadi.. pray for indo
371,Haryanto Cees,2020-10-09T04:48:25Z,2020-10-09T04:48:25Z,0,"tetap semamgat pendemo ,jaga mood,jaga hati,jaga diri , 🥰🥰🥰🥰"
372,Marta Laing,2020-10-09T04:45:14Z,2020-10-09T04:45:14Z,0,mudahan yg demo ini sadar  bahwa  virus covid 19 masih aktif di Indonesia yg belum baca uu umnibus law jgn ikut2 kita mau buat indonesia maju malah didemo
373,bukan Seleb,2020-10-09T04:42:25Z,2020-10-09T04:42:25Z,0,OMNIBUS LAW SAMPAH
374,Rw gaming,2020-10-09T04:42:10Z,2020-10-09T04:42:10Z,0,Buldoser ajh tu polisi nya biar ngk ngalangi masuk ke gedung dpr
375,Rizkiatun Nisak,2020-10-09T04:38:16Z,2020-10-09T04:38:16Z,0,Itu knp sih kok demo trrus
376,#jasmine bandung,2020-10-09T04:30:20Z,2020-10-09T04:30:20Z,0,😭😭😭😭😭😭🙏🙏🙏🙏🙏
377,Aqoo_chanel,2020-10-09T04:24:55Z,2020-10-09T04:24:55Z,0,DIMNA MENTRIA PERTAHANAN N KEAMANAN.....?????
378,latifah skylar,2020-10-09T04:23:14Z,2020-10-09T04:23:14Z,0,Lanjutkan warga
379,Sumardhi Anto,2020-10-09T04:21:40Z,2020-10-09T04:21:40Z,0,Bukan polisi aja pak yg terlukaa mahasiswa banyak yg terlukaa kalo gamau demo lebih pamjang dengarkan aspirasi kamii
380,Agus Sujana,2020-10-09T04:20:57Z,2020-10-09T04:20:57Z,0,Beda yaa dengan demo 212.
381,Otoy Hartoyo,2020-10-09T04:16:16Z,2020-10-09T04:16:16Z,0,Skg rakyat musuh dgn polisi
382,islam berkarya,2020-10-09T04:08:06Z,2020-10-09T04:08:06Z,1,"Ada aja pun🤦‍♂️<br>Kalau masa bisa diselesai dengan baik bagus dengan baik jangan kegitu cara nya, sifat kalian kegitu mala membuat negara negara ketawa gara gara sifat kalian, jadi jangan kegitu bagus ko bisa dengan baik baik bagus dengan baik baik"
383,buza buza,2020-10-09T04:03:38Z,2020-10-09T04:03:38Z,0,KAMPUS KU SAYANG
384,unclassified_6337,2020-10-09T03:56:56Z,2020-10-09T03:56:56Z,0,Nonton konten org asal indo...kata nya indonesia aman kaya gratis dan mendunia ekonominya.konten nya sering menang banding negara lain.<br>Ko demo sihh..😄😄😄
385,Nita Cahyani,2020-10-09T03:55:45Z,2020-10-09T03:55:45Z,0,Alk
386,Dion Nugroho,2020-10-09T03:55:41Z,2020-10-09T03:55:41Z,0,Selamat berjuang buruh m mahasiswa 😘😘😘💪
387,Patrick297R,2020-10-09T03:55:20Z,2020-10-09T03:55:20Z,1,Emakk aku masuk TV!!!
388,Pribumi Tauhid,2020-10-09T03:54:41Z,2020-10-09T03:54:41Z,1,Kalau menangkap orang teman teman polisi yg lain gak usah ikut ikutan ngeroyok. Bersikaplah yg gentle.
389,ｱﾚ ᴮᴼˢˢメᴛɴ☂²⁴,2020-10-09T03:54:30Z,2020-10-09T03:54:30Z,0,Demo terus
390,Karmin Selo,2020-10-09T03:51:09Z,2020-10-09T03:51:09Z,0,Sunguh kasihan pagar dan ban mobil yg dibakar dia tidak salah apa² kenapa tidak angota DPR yg di bakar
391,Yeni Yenita,2020-10-09T03:47:45Z,2020-10-09T03:47:45Z,0,DULU WAKTU MENCALONKAN JD WAKIL RAKYAT MEREKA MEMBUTUHKAN RAKYAT EH SEKARANG UDH DIPILIH MALAH RAKYAT YG DIABAIKAN
392,Fitri Hayati,2020-10-09T03:47:23Z,2020-10-09T03:47:23Z,0,"Demo rakyat mati seribupun UUD tetap akan berjalan.. percuma melawan rezim sekarang ini, toh akhirnya fakta di balik .."
393,tarry solechan,2020-10-09T03:47:04Z,2020-10-09T03:47:04Z,0,Semoga pinokiyo sadar .... sehat slalu yg demo
394,Rian Prodigy,2020-10-09T03:46:19Z,2020-10-09T03:46:19Z,0,💪
395,sann,2020-10-09T03:42:16Z,2020-10-09T03:42:16Z,0,Yg demo terluka<br>Yg bubarin demo terluka<br>Yg di demo lagi nyantuy nontonin di tv/yt
396,sandy permana,2020-10-09T03:42:04Z,2020-10-09T03:42:04Z,0,"Najwa sihab presidenku,mahasiswa wakil presidenku"
397,14. I Wayan Bagus Wijaya Putra,2020-10-09T03:38:15Z,2020-10-09T03:38:15Z,0,DPR Dewan Penghianat Rakyat
398,najwa Channel,2020-10-09T03:35:54Z,2020-10-09T03:35:54Z,0,Kenapa sih segala ada demo demoan kita sesama manusia damai aja deh biar adil🙃 sedih aku ngeliat nya apa lagi ngeliat orang yang meninggal😭 aku sedih liat ini masa sesama manusia berantem seharus nya akurrrrr karena kita sama sama di ciptakan dari tanah:)
399,Jco Channel,2020-10-09T03:35:34Z,2020-10-09T03:35:34Z,0,Tar klo ada yg mati dibilang pahlawan padahal malah nyusahin keluarga...
400,bob,2020-10-09T03:32:18Z,2020-10-09T03:32:18Z,0,Provokontol itu yg wajib diamankan pak.
401,Reza Yuda,2020-10-09T03:30:07Z,2020-10-09T03:30:07Z,0,Matio si polisi
402,Ahmadhadi Hadi23,2020-10-09T03:25:19Z,2020-10-09T03:25:19Z,0,tembak mati saja semua pendemo biang rusuh
403,R.n.P,2020-10-09T03:22:44Z,2020-10-09T03:22:44Z,0,Mengamankan provokator.<br>Bukannya provokatornya anggota dpr ri.
404,Hobi Kita,2020-10-09T03:16:48Z,2020-10-09T03:16:48Z,0,Mantaliti rakyat indo...very low
405,STUDIO Balam,2020-10-09T03:14:57Z,2020-10-09T03:14:57Z,0,"Di berita Hanya beritakan kalau mahasiswa nya yang brutal,padahal POLISI ke amanan nya yang brutal.<br>Kalau tidak ada perlawanan mungkin masa tidak akan Anarkisme"
406,Redho Puji andika,2020-10-09T03:13:03Z,2020-10-09T03:13:03Z,0,Tidak ada 1 pun video melihatkan buruh dan maha siswa yg tewas dan terluka...gilaran polisi pingsan aja cepat di liput...media bayaran
407,Ahmad sopyan,2020-10-09T03:01:25Z,2020-10-09T03:01:25Z,0,Pahlawan
408,Fans SEVOU,2020-10-09T03:01:17Z,2020-10-09T03:01:17Z,0,Wkwkwkkwkwkkwwkwkkkw....negara penuh dgn demokrasi.....hampehhhh betullll...hahahahaha...corona tersenyum...dunia tersenyum
409,Wysnu,2020-10-09T02:59:49Z,2020-10-09T02:59:49Z,0,"Alasan demo kenapa sih , belom ngerti aku"
410,Rizqi Ilham,2020-10-09T02:58:45Z,2020-10-09T02:58:45Z,0,Giliran rakyt maksa baru di sebut2 di koar2. Hancurkan jika pemerintah tidak mendengarkan suara rakyat. PHK pemerintah yang saat rapat malah molor.<br>Sungguh indah seindah indahnya tinggal di indonesia 😭
411,slizika,2020-10-09T02:46:25Z,2020-10-09T02:46:25Z,0,ZOO KARTA
412,indra saputra,2020-10-09T02:45:48Z,2020-10-09T02:45:48Z,0,"perasaan jawa tengah paling banyak milih jokowi dan dukung partai PDI P.....knapa skrg jd demo,,itu kan pilihan kalian,,hadehhhhhh....demo langsung ke presiden kalian,,,,"
413,Dhen mas Reykhan,2020-10-09T02:43:28Z,2020-10-09T02:43:28Z,0,Sweeping aja rumah&quot; anggota dpr sama yang ketok palu juga di buru saja ini  karena undang&quot; omnibus sangat merugikan para karyawan
414,Ande2 Lumut,2020-10-09T02:41:56Z,2020-10-09T02:41:56Z,0,"Anggota DPR seharus nya di pilih untuk mewkili kesejahteraan Rakyat....kalau bgini caranya,anggota DPR jdi ikut menyengsarakan Rakyat. Kpd Bpk2 anggta Dewn yg terhormat?kalau anda ingin mengurangi angka pengangguran,bkn dgn cara UU omnibuslaw ini....Yg bener itu?buka lapangan kerja baru....buka lahan2 tidur agar Indonesia tidk mengimport beras...buat cara pertanian dgn sistym canggih sprti di Eropa...sya yakin angka pengangguran pasti bisa di atasi.bkn dgn cara menyengsarakan pekerja sprti ini.bnyk cara untuk megatasi pengangguran.fikirkan rakyat,jgn hanya memikirkan masukan untuk pemerintah aja,sementara rakyat ntah gmn nasibnya yg stiap hari gelisah memikirkan sesuap nasi"
415,Matt Expert,2020-10-09T02:36:03Z,2020-10-09T02:36:03Z,0,"lagipula siapa juga si yang bikin masalah,si dpr"
416,zaini mizuno,2020-10-09T02:33:12Z,2020-10-09T02:33:12Z,0,Itu msih belum seberapa..kalau SMK bertindak..bisa hancur semua yg ada dihadapan&#39;nya..
417,Zahrer Ramadhan,2020-10-09T02:29:51Z,2020-10-09T02:29:51Z,0,"12 Poin Hoax Omnibus Law dan Bantahannya<br><br><br><br><br>Alifurrahman Follow 23.3k . Oct 05, 2020<br><br><br><br><br><br>Penolakan organisasi buruh terhadap Omnibus Law sejatinya tidak mewakili buruh. Sama seperti anggota Dewan Perwakilan Rakyat yang sejatinya jarang sekali mewakili rakyat. Memang ada sebagian anggota DPR yang cukup berkualitas, tapi mereka menjadi minoritas. Begitu juga dengan organisasi buruh yang kebanyakannya bukan buruh. Yang rumahnya mewah dan kendaraannya premium.<br><br>Tapi bagaimanapun, beginilah negara demokrasi. Toh preman dan mantan narapidana bisa disulap jadi ulama atau pemuka agama. Melawan mereka dengan cara mencuci label yang sudah melekat terbukti tidak efektif. Karena mereka sudah terlanjur terbentuk. Maka dari itu, kita fokus saja pada perang pemikiran, dari pesan-pesan provokasi yang mereka bawa dan sebarkan.<br><br>Terkait omnibus law, belakangan ini beredar 12 poin yang dianggap menyengsarakan rakyat. Namun semuanya adalah hoax belaka. Begini penjelasannya poin hoax dan penjelasannya.<br><br>Uang pesangon dihilangkan<br><br>Uang pesangon tetap ada. Dan ini tertuang dalam BAB IV: ketenagakerjaan, pasal 89 tetnang perubahan terhadap pasal 156 ayat 1 UU 13 tahun 2003. Bunyinya, dalam hal terjadi pemutusan hubungan kerja, pengusaha wajib membayar uang pesangon dan atau uang penghargaan masa kerja.<br><br>UMP, UMK, UMSP dihapus<br><br>Upah Minimum Regional (UMR) tetap ada. Dibahas dalam BAB IV: KETENAGAKERJAAN, Pasal 89 Tentang perubahan terhadap Pasal 88C UU 13 Tahun 2003: (Ayat 1) Gubernur menetapkan upah minimum sebagai jaring pengaman. (Ayat 2) Upah minimum sebagaimana dimaksud pada ayat (1) merupakan upah minimum provinsi.<br><br>Upah buruh dihitung per jam<br><br>Tidak ada perubahan dengan sistem yang sekarang. Upah bisa dihitung berdasarkan waktu atau berdasarkan hasil. Sesuai BAB IV: KETENAGAKERJAAN, Pasal 89 Tentang perubahan terhadap Pasal 88B UU 13 Tahun 2003: Upah ditetapkan berdasarkan: a. satuan waktu; dan/atau b. satuan hasil.<br><br>Semua hak cuti (cuti sakit, cuti kawinan, cuti khitanan, cuti baptis, cuti kematian, cuti melahirkan) hilang dan tidak ada kompensasi<br><br>Hak cuti tetap ada. Dalam BAB IV: KETENAGAKERJAAN, Pasal 89, Tentang perubahan terhadap Pasal 79 UU 13 Tahun 2003: (Ayat 1) Pengusaha wajib memberi: a. waktu istirahat; dan b. cuti.<br><br>(Ayat 3) Cuti yang wajib diberikan kepada pekerja/buruh yaitu cuti tahunan, paling sedikit 12 (dua belas) hari kerja setelah pekerja/buruh yang bersangkutan bekerja selama 12 (dua belas) bulan secara terus menerus.<br><br>(Ayat 5) Selain waktu istirahat dan cuti sebagaimana dimaksud pada ayat di atas, perusahaan dapat memberikan cuti panjang yang diatur dalam perjanjian kerja, peraturan perusahaan, atau perjanjian kerja bersama.<br><br>Outsourcing diganti dengan kontrak seumur hidup<br><br>Outsourcing ke perusahaan alih daya tetap ada. Pekerja menjadi karyawan dari perusahaan alih daya. Pada BAB IV: KETENAGAKERJAAN, Pasal 89, Tentang perubahan terhadap Pasal 66 Ayat 1 UU 13 Tahun 2003: Hubungan kerja antara perusahaan alih daya dengan pekerja/buruh yang dipekerjakannya didasarkan pada perjanjian kerja waktu tertentu atau perjanjian kerja waktu tidak tertentu.<br><br>Tidak akan ada status karyawan tetap<br><br>Status karyawan tetap masih ada. BAB IV: KETENAGAKERJAAN - Pasal 89 Tentang perubahan terhadap Pasal 56 UU 13 Tahun 2003: (1) Perjanjian kerja dibuat untuk waktu tertentu atau untuk waktu tidak tertentu.<br><br>Perusahaan bisa memPHK kapanpun secara sepihak<br><br>Perusahaan tidak bisa mem-PHK secara sepihak. BAB IV: KETENAGAKERJAAN - Pasal 90 Tentang perubahan terhadap Pasal 151 UU 13 Tahun 2003: (Ayat 1) Pemutusan hubungan kerja dilaksanakan berdasarkan kesepakatan antara pengusaha dengan pekerja/buruh.<br><br>(Ayat 2) Dalam hal kesepakatan sebagaimana dimaksud pada ayat (1) tidak tercapai, penyelesaian pemutusan hubungan kerja dilakukan melalui prosedur penyelesaian perselisihan hubungan industrial sesuai dengan ketentuan peraturan perundang-undangan.<br><br>Jaminan sosial dan kesejahteraan lainnya hilang<br><br>Jaminan sosial tetap ada.<br><br>BAB IV: KETENAGAKERJAAN - Pasal 89 Tentang perubahan terhadap Pasal 18 UU 40 Tahun 2004: Jenis program jaminan sosial meliputi: a. jaminan kesehatan; b. jaminan kecelakaan kerja; c. jaminan hari tua; d. jaminan pensiun; e. jaminan kematian; f. jaminan kehilangan pekerjaan.<br><br>Semua karyawan berstatus tenaga kerja harian<br><br>Status karyawan tetap seperti biasa. BAB IV: KETENAGAKERJAAN - Pasal 89 Tentang perubahan terhadap Pasal 56 Ayat 1 UU 13 Tahun 2003: Perjanjian kerja dibuat untuk waktu tertentu atau untuk waktu tidak tertentu.<br><br>Tenaga kerja asing bebas masuk<br><br>Tenaga kerja asing tidak bebas masuk, justru harus memenuhi syarat dan peraturan. Tidak bisa seenaknya lagi seperti sekarang. Dalam BAB IV: KETENAGAKERJAAN - Pasal 89 Tentang perubahan terhadap Pasal 42 Ayat 1UU 13 Tahun 2003: Setiap pemberi kerja yang mempekerjakan tenaga kerja asing wajib memiliki pengesahan rencana penggunaan tenaga kerja asing dari Pemerintah Pusat.<br><br>Buruh dilarang protes, ancamannya PHK<br><br>Tidak ada larangan dan tidak ada dalam pembahasan omnibuslaw.<br><br>Libur Hari Raya hanya pada tanggal merah, tidak ada penambahan cuti<br><br>Tidak ada dalam pembahasan omnibus Law. Sejak dulu penambahan libur di luar tanggal merah tidak diatur undang-undang tapi kebijakan pemerintah.<br><br>Jika teman-teman pembaca menemukan hoax dan provokasi penolakan omnibus Law, silahkan copas di kolom komentar. Kita akan bantah dan luruskan. Jangan mau dibodoh-bodohi dan diprovokasi oleh para mafia yang mengatasnamakan rakyat dan buruh. Begitulah kura kura.<br><br>Kasian sama yg udh kemakan hoaks udh gtu jadi alat lagi kwkwkwkwkwkkwwkkw"
418,aryo nugroho,2020-10-09T02:29:14Z,2020-10-09T02:29:14Z,0,Seneng bgt dengernya wkwkw ampe ketimpah pager dong wkwkwk
419,Yuze,2020-10-09T02:24:52Z,2020-10-09T02:24:52Z,0,CNN  : sejumlah polisi terluka<br>Mahasiswa : Are u kidding me ??
420,Ahmad Rozan Maulana,2020-10-09T02:22:57Z,2020-10-09T02:22:57Z,0,Teruskan
421,Rian Raden,2020-10-09T02:22:26Z,2020-10-09T02:22:26Z,0,Polisi mampus
422,Najhi Alkhairiy hrp,2020-10-09T02:22:23Z,2020-10-09T02:22:23Z,0,Jancokkk
423,Nenalinawati Zahra,2020-10-09T02:19:59Z,2020-10-09T02:19:59Z,0,INI bukn demo asli psti da yg numpngin
424,seha yulamlam,2020-10-09T02:15:47Z,2020-10-09T02:15:47Z,0,"Wajar bae lur pemimpin kuari mhh kos kitu, ja orentasi na kana kakuasaan/kadudukan, lain hayang jadi media.. heeh bae ker pemilihan mah ka kampung2 ngajak warga seri,, tapi mun ges diuk mhh di bangku culak cilek neangan palingen"
425,Mujahid,2020-10-09T02:14:22Z,2020-10-09T02:14:58Z,0,Polisi kamu ngapain
426,Arixellerin,2020-10-09T02:09:52Z,2020-10-09T02:09:52Z,0,"Siapkan aja senjata,pasti mereka takut"
427,wandri arpis,2020-10-09T02:07:51Z,2020-10-09T02:07:51Z,0,"Corona aja sampai sekarang belum teratasi tambah lagi  masalah disah kanya uu cipta kerja ini, mau dibawa kemana negeri ini...?"
428,Fitri Nuranisah,2020-10-09T02:05:50Z,2020-10-09T02:05:50Z,0,Like this Indonesia.....always make problem
429,Rosa Ida,2020-10-09T01:59:37Z,2020-10-09T01:59:37Z,0,Polisi terluka langsung heboh bagaimana mahasiswa yang terluka karena gas air mata tidak diperlihatkan
430,Har tini,2020-10-09T01:59:20Z,2020-10-09T01:59:20Z,0,Inilah negara ku tak ada hati menindas rakyatnya sendiri demi kepentingan sendiri 😭😭😭
431,Hopal Gntg123,2020-10-09T01:57:01Z,2020-10-09T01:57:01Z,0,Sip
432,05_ Ma'ruf,2020-10-09T01:53:33Z,2020-10-09T01:53:33Z,0,Semangat kaka ku yg ikut demo
433,Paeber Silitonga,2020-10-09T01:53:32Z,2020-10-09T01:53:32Z,0,Dulu partai buruh ada untuk rakyat indonesia.<br>Namun sayangnya partai itu sendiri mati karna tidak ada buruh yg mendukung...
434,Gunawan Djafar,2020-10-09T01:51:31Z,2020-10-09T01:51:31Z,0,PDIP PARTAI WONG CILIK PEMBELA NASIB RAKYAT TOLONG KAMI JOKO MANA JOKO....TOLONG JOKO......NEGARA RUSUH.....JOKO KABUR...JOKO....HILANG CARI JOKO
